0.000216	3.6e-15
0.0007500000000000009	3.628056354159929e-14
0.0007674697442105661	3.7876275824865495e-14
0.0007853464110381755	3.9580085328435754e-14
0.0008036394789282053	4.138471697885422e-14
0.0008223586471073897	4.309720796033084e-14
0.0008415138407264731	4.487952303308247e-14
0.0008611152161226631	4.675266686742931e-14
0.0008811731662046479	4.871986101188812e-14
0.0009016983259630608	5.0784565193510796e-14
0.0009227015781092868	5.289517569201037e-14
0.0009441940588456267	5.5111039465311846e-14
0.0009661871637698513	5.743184022934634e-14
0.0009886925539173068	5.986297471597659e-14
0.001011722161943741	6.243557679482643e-14
0.0010352881984521652	6.526200487647794e-14
0.0010594031584670667	6.822181779203214e-14
0.0010840798280594471	7.133503116607992e-14
0.0011093312911261567	7.461823378122974e-14
0.0011351709363271578	7.8083883811931e-14
0.0011616124641843622	8.173120516610253e-14
0.001188669894345837	8.55677536083467e-14
0.0012163575730191987	8.930527770084171e-14
0.0012446901805781725	9.320535325395196e-14
0.0012736827393463096	9.72628713687125e-14
0.0013033506215620323	1.0161983476658517e-13
0.0013337095575291936	1.0620073126075423e-13
0.00136477564395749	1.1078128133024863e-13
0.0013965653524971521	1.1556414277664367e-13
0.0014290955384724364	1.2059504088895829e-13
0.0014623834498185358	1.260235584812926e-13
0.0014964467362266608	1.317718246534107e-13
0.001531303458502149	1.3822001779510677e-13
0.0015669720981405309	1.4502476555160705e-13
0.0016034715671266761	1.521154466485128e-13
0.0016408212179621657	1.5945844362380242e-13
0.0016790408539262569	1.671584748201594e-13
0.0017181507395758312	1.7460363492738074e-13
0.001758171611489944	1.8146251738193458e-13
0.0017991246892646194	1.8858392583290414e-13
0.0018410316867637753	1.9585209136660608e-13
0.0018839148236321867	2.0331867546061334e-13
0.0019277968370766507	2.112082802701356e-13
0.0019727009939215384	2.2032216760258296e-13
0.00201865110294519	2.298308146901158e-13
0.002065671527503627	2.3981928053061426e-13
0.0021137871984483435	2.5021622313792007e-13
